patent_id,filing_date,title,year,abstract
10570213,2020-02-25,Methods of treating cancers using PD-1 axis binding antagonists and taxanes,2020,
10691220,2020-06-23,Method for display of information from real world environment on a virtual reality (VR) device and VR device thereof,2020,
10586781,2020-03-10,Bonding apparatus and method of estimating position of landing point of bonding tool,2020,
10605018,2020-03-31,Wellbore anchoring assembly,2020,
10720209,2020-07-21,Memory device comprising resistance change material and method for driving the same,2020,
10735321,2020-08-04,Method and apparatus for relaying packet transmission and updating network address information in communication system,2020,
10756938,2020-08-25,Apparatuses and methods for rearranging modulation cells for RF channels using even and odd matrices,2020,
10816801,2020-10-27,Wearable laser based display method and system,2020,
10602357,2020-03-24,Mobile device-based community corrections supervision system,2020,
10659351,2020-05-19,Dataflow consistency verification,2020,
10691715,2020-06-23,Dynamically integrated disparate computer-aided dispatch systems,2020,
10611756,2020-04-07,"Method of treating pancreatitis using 1,4-benzoxazine derivatives",2020,
10846866,2020-11-24,"Irradiation system, irradiation method, and program storage medium",2020,
10676867,2020-06-09,"Defibrated material manufacturing device, and sheet manufacturing apparatus",2020,
10610400,2020-04-07,Selectively adjustable arm and shoulder support,2020,
10714805,2020-07-14,Higher signal isolation solutions for printed circuit board mounted antenna and waveguide interface,2020,
10704195,2020-07-07,Multi-strand cable of 1×N structure for protective reinforcement of a tire,2020,
10812706,2020-10-20,Electronic system with eye protection,2020,
10569277,2020-02-25,"Method of grinding a mineral material containing at least calcium and metal impurities, and plant suitable for grinding a mineral material containing calcium and metal impurities as they stand",2020,
10875313,2020-12-29,Wipe unit and ink-jet recording apparatus including the same,2020,
10608704,2020-03-31,"Communication system, communication apparatus and communication method",2020,
10773450,2020-09-15,Method for manufacturing a blown film web as well as a blown film line,2020,
10706512,2020-07-07,Preserving color in image brightness adjustment for exposure fusion,2020,
10688478,2020-06-23,Method for preparing metal catalyst-supported porous silicon carbide structure,2020,
10782821,2020-09-22,Method of classifying a finger touch in respect of finger pressure and fingerprint sensing system,2020,
10839767,2020-11-17,"Display driver, electro-optical device, and electronic apparatus",2020,
10698208,2020-06-30,Display device and infrared light-cutting film,2020,
10606063,2020-03-31,"Reversing system for telescopic sights, and telescopic sight having such a reversing system",2020,
10562132,2020-02-18,"Applications, methods and systems for materials processing with visible raman laser",2020,
D890638,2020-07-21,Radiator grille for automobile,2020,
10547900,2020-01-28,Method and system for provision of a plurality of multiple media components,2020,
10816067,2020-10-27,Integrated ball screw linear actuator,2020,
D902524,2020-11-17,Marker foundation,2020,
10595835,2020-03-24,Surgical instrument comprising a removable battery,2020,
10581385,2020-03-03,Low-noise amplifier (LNA) transformer notch,2020,
10595883,2020-03-24,Surgical motor,2020,
D885313,2020-05-26,Tire,2020,
10654850,2020-05-19,Pyridazinones and methods of use thereof,2020,
PP32373,2020-10-20,Panicum plant named ‘Gunsmoke’,2020,
10775375,2020-09-15,Methods for identifying modulators of calcium-sensing receptors,2020,
10836386,2020-11-17,Determination of roll angle and bank angle with suspension displacement data,2020,
10592981,2020-03-17,Systems and methods for exporting auto finance information,2020,
10602969,2020-03-31,Method of reuse protection for lancet system,2020,
D906146,2020-12-29,LED light bar,2020,
10746757,2020-08-18,Wheel speed estimation device,2020,
10822330,2020-11-03,Heterocyclic compound and organic light emitting diode containing same,2020,
10658920,2020-05-19,Fault-tolerant topology for multilevel T-type converters,2020,
10669343,2020-06-02,Anti-CD154 antibodies and methods of using them,2020,
10728155,2020-07-28,Inter-datacenter multicast system,2020,
10818542,2020-10-27,Three-dimensional memory device including composite word lines and multi-strip select lines and method for making the same,2020,
10768480,2020-09-08,Backlight unit and liquid crystal display device including the same,2020,
10695403,2020-06-30,Use of FGF19 to increase muscle fiber size,2020,
10764085,2020-09-01,Loop failure handling method and switch,2020,
D894306,2020-08-25,Water ride vehicle,2020,
10854695,2020-12-01,OLED display panel with black pixel defining layer and flat layer,2020,
10749248,2020-08-18,Antenna module placement and housing for reduced power density exposure,2020,
10655972,2020-05-19,Method and device for operating a vehicle and a parking facility respectively,2020,
10678323,2020-06-09,Reference frames for virtual environments,2020,
10679387,2020-06-09,Cognitive drawing assistant,2020,
10689330,2020-06-23,Amino acid derivatives and absorbable polymers therefrom,2020,
10852805,2020-12-01,Data center total resource utilization efficiency (TRUE) system and method,2020,
10850715,2020-12-01,Towed vehicle braking system with battery voltage controlled operation,2020,
10722620,2020-07-28,Surgical irrigation and suction control apparatus and control method thereof,2020,
10528405,2020-01-07,"Methods, apparatus and computer programs for managing persistence",2020,
10687485,2020-06-23,System and method for solar greenhouse aquaponics and black soldier fly composter and auto fish feeder,2020,
10627112,2020-04-21,Combustion apparatus,2020,
10765002,2020-09-01,Electronic module power supply,2020,
10832336,2020-11-10,Using simulated consumer profiles to form calibration data for models,2020,
10831583,2020-11-10,Reporting errors to a data storage device,2020,
10792557,2020-10-06,Memory puzzle system,2020,
10853767,2020-12-01,Method and apparatus to crowd bootstrap recruitment,2020,
10778579,2020-09-15,Performing in-line service in public cloud,2020,
10760832,2020-09-01,Air-conditioning apparatus,2020,
10827192,2020-11-03,Work allocation for JPEG accelerator,2020,
10677377,2020-06-09,Conduit clip and conduit clip arrangement with a conduit clip and a conduit,2020,
10772978,2020-09-15,Sterilization system having an improved thermodynamic cycle and related method,2020,
10556584,2020-02-11,Vehicle vision,2020,
10539483,2020-01-21,Misfire detection device for internal combustion engine,2020,
10639416,2020-05-05,System for illuminating medical infusion lines,2020,
D883709,2020-05-12,Container with a pump lid,2020,
10793816,2020-10-06,Tissue culture chip,2020,
10527912,2020-01-07,Camera and camera accessory,2020,
10602129,2020-03-24,Image acquiring device and image acquiring system,2020,
10592145,2020-03-17,Machine learning-based data object storage,2020,
10624347,2020-04-21,Herbicidal composition and method for controlling weeds,2020,
10756445,2020-08-25,Switchable transmit and receive phased array antenna with high power and compact size,2020,
10844024,2020-11-24,Method for producing thiocarboxamidine salt compound,2020,
10725124,2020-07-28,DNV magnetic field detector,2020,
10750771,2020-08-25,Food supplement comprising amino acid and chromium,2020,
10753486,2020-08-25,Thermostatic cartridge for controlling hot and cold fluids to be mixed,2020,
10595395,2020-03-17,Circuit layout structure comprising a single-ended signal transmission line disposed between first and second differential signal transmission line pairs,2020,
10608481,2020-03-31,Core of a transverse flux machine and an associated method thereof,2020,
10685060,2020-06-16,Searching shared video footage from audio/video recording and communication devices,2020,
10778285,2020-09-15,Cable with integral sensing elements for fault detection,2020,
10827684,2020-11-10,Mobile agricultural wrapping system and method,2020,
10689303,2020-06-23,Additive containing a superplasticizer and a copolymer,2020,
10835380,2020-11-17,Posterior stabilized prosthesis system,2020,
10656190,2020-05-19,Non-parametric statistical behavioral identification ecosystem for electricity fraud detection,2020,
10706625,2020-07-07,"Information processing apparatus, control method, and storage medium storing program",2020,
10724842,2020-07-28,Relative angle estimation using inertial measurement units,2020,
10856559,2020-12-08,Method of producing eggshell-derived nanoparticles,2020,
10768293,2020-09-08,Object detecting apparatus using reflection point information of object,2020,
D903600,2020-12-01,Socket,2020,
10693629,2020-06-23,System and method for blockchain address mapping,2020,
D880327,2020-04-07,Operating/display panel,2020,
10840163,2020-11-17,Negative electroluminescent cooling device,2020,
10630014,2020-04-21,"Mobile terminal, power interface, and method for manufacturing power interface",2020,
10735733,2020-08-04,Method and device for encoding video data,2020,
10829037,2020-11-10,Turn signal reset device,2020,
10614325,2020-04-07,Automatic detection of traffic signal states for driver safety system,2020,
10779952,2020-09-22,Methods and devices for less invasive glenoid replacement,2020,
10621157,2020-04-14,Immediate order book failover,2020,
10699699,2020-06-30,Constructing speech decoding network for numeric speech recognition,2020,
10538753,2020-01-21,Multifunctional microbial cellulases,2020,
10687680,2020-06-23,Hinged squeegee,2020,
10609740,2020-03-31,Network initiated packet data network connection,2020,
10621800,2020-04-14,Remote server,2020,
10799728,2020-10-13,Respirators and related methods,2020,
10535972,2020-01-14,Electronic component package and electronic component device,2020,
10736944,2020-08-11,Compositions for preventing or treating sepsis or septic shock compromising ADK protein as active ingredient,2020,
10689817,2020-06-23,Energy absorbing apparatus,2020,
10691045,2020-06-23,Roll and image forming apparatus,2020,
